id,predicted_price
3654800200,275894.6892253611
2724079090,1116620.213933411
2597520720,767640.8669346349
3034200426,393039.27719759964
984000130,297534.24745164486
7852020670,437640.52577763185
7923500060,708728.0044341034
2310030510,292721.44506236
2205500540,484593.675343379
2493200015,386535.7223738802
7853361420,566986.8415996574
5652600605,523388.63648859935
5285200020,297855.66393030196
9406530150,358457.1639222489
5706300020,475162.4129010855
3278602490,389241.6691055724
7197000100,514338.61522028927
4447300008,530684.7614729212
7899800045,211528.3194768383
9250900095,336500.0533284039
9268851740,603031.1330331941
8682261440,486650.2789827581
7284900385,779398.940440014
8079040300,427212.59041508497
2225300585,391568.4021515265
3223039013,446776.3876393232
2013801350,261433.62751897448
4055701110,890326.4421427262
3578401770,454623.68246225256
4046500720,539210.4052639509
6145601745,363369.21516144206
5207200195,658143.1532531964
1972201856,570303.3140346357
7212680080,243916.22146190482
7277100510,568075.7380916578
522079022,565215.8679793571
5605000440,800739.6933194547
6632300230,356722.8439913591
8815400165,666307.768188203
6708200320,492298.09543178056
2426059076,589470.0454074802
3260200200,543113.2318921541
2770601741,449244.7208219109
4338800500,247376.87330058537
9201000320,702349.7478628184
7655900038,361706.3221947044
3625059140,527245.550652008
4222310010,240344.43958843386
2114700115,310863.7058619452
3291800710,327387.7008889248
9406590010,397485.4782198842
3025059124,2707080.201406602
7972601250,399875.71192705317
930000470,961018.0976579712
6690500060,473200.85454681783
16000015,201059.2029642184
5693501102,545443.0559786712
8079040490,444379.1461119276
7225000155,338788.5843119713
8819900170,802864.216278053
7972601270,301318.0065298786
1224069074,805907.4833296878
5126900321,340669.1720498378
3438501860,323620.79901625763
2822069080,413205.865511824
1656600310,577535.7150306257
3856900507,1207865.4107847265
1626069139,483925.41837813845
2524049257,1388108.010441902
3904960150,570424.170924147
7214820610,446307.9743292626
7977201845,544870.5710735936
2428100080,824081.3202561821
2202500135,423512.1786109267
1523550220,702767.6587022782
2313900610,470418.1118537286
4123840050,380158.0837761374
2125059124,982740.0779906581
1225039067,491341.9998458852
6431500283,466799.1873178169
2473380010,287749.45405526034
5694501195,405592.87065396237
2881700046,361677.0526255103
6837820330,324579.4254903891
2337300370,198659.39372879188
3876540630,228612.26698972142
626059317,350068.60604852746
3374500520,354137.7095172306
7228501903,400909.87238482875
4019300051,486645.5705984579
4232902615,637642.9230820847
3546000090,251542.10671585807
8127700215,753528.3897419708
3438501100,384139.92890673253
1769600066,650188.9287820404
8146100610,605512.0519359476
3052700695,557462.4181247607
7954310210,637362.8187025309
3761700053,1845172.808217957
1320069179,341446.0337399193
1331900410,794084.7273817296
7303100210,338005.7327424351
2464400285,464574.1934013143
6163901150,341575.5207931132
8955800045,339810.8943756166
2314300200,421310.3385893859
9528104360,394433.70863974706
4177100005,653846.4400397866
8856960260,310739.3344387471
1828001220,592209.6182693099
3066400710,697453.1853644758
624110610,860057.3452300348
4040800260,392219.91593021835
5019500215,552608.747270329
2481630180,1003700.5476113613
7203170190,682761.2842760556
510001280,837126.0877442006
9430110120,762494.9299376094
1565950030,351803.2796746342
9828202255,798114.829160581
3878900270,448203.4298262284
8091600080,213135.227298511
1112000035,342311.00152761204
2228900270,302677.23577583843
6648701740,291507.22739166045
1245003740,635549.2982766519
2174503441,524151.2399829306
7708250010,318145.1052540535
6072300110,602803.8334939858
2329800140,255039.3371087321
1494300040,522038.54437416606
3832050130,279016.20639664883
7203100730,851894.6826966446
7199330170,480843.45042398066
7785000220,615806.8567590013
1250201175,436119.3679535751
4054500180,1015284.0796948812
7905200061,432426.7630156167
3751604895,190530.74169389528
5220300140,280048.0217793965
3323059027,319608.6419356897
8651611980,872630.625376452
8673400190,570950.1897715469
1668500100,844997.419370087
1023059365,521667.5561572412
3308030060,351905.70239078667
4232400860,922704.2516965135
2144800615,219205.8330556395
1568100920,1251372.3549327478
9406510040,501663.59428433346
2923049421,322940.98508941935
1051000040,1497672.7244833545
2077700042,635950.1575433853
9423800030,272468.03727998474
9818700455,635392.1893442947
7133300675,375304.2060512929
4113800550,663896.0963019406
5553300375,1595641.3136782977
2025701530,273586.5197192439
7942601155,432348.4316192109
7524300020,267226.7004876948
2520069100,312163.2087060063
5412300410,236769.96012913308
7504110760,774581.6866604504
2594200350,406355.85749941785
2722059013,233308.3946005836
8078430480,545271.2505187372
1423069162,509067.3215292974
8856001090,171599.83972356239
7000100631,813125.874846748
4222200280,227030.59173093172
7971300050,595322.2285060101
2009001600,254176.4675543324
6619910140,725471.6079878698
2877100985,498705.5252761276
1196000007,363944.6949168822
1330850130,747896.2949857031
6664900410,255323.7255941564
1231001110,276277.2941223637
9235900030,273514.84189195134
9407101840,310961.02368077193
9523103001,400594.3475277634
2149800278,361394.69406398933
7234601198,581002.8471201251
9476700035,411884.8192673152
9297301065,583349.7680066503
518500700,770802.7281024028
7843500090,319842.47202761046
6056110780,277354.6506700609
2345700260,338042.52471569733
3509600070,231396.64694042163
1431700280,370672.30221918103
1623049174,286249.8693222783
3024089049,340424.9551344411
7853340450,400845.480325591
7732410360,776065.2184397599
1446800995,298651.2833928519
2946000285,237312.70336192846
425079100,523801.08140661387
3876313040,410811.26980168524
1762600260,970657.2905587959
1925069121,786408.2301368463
7443000480,939992.2166498974
7820000015,363171.5777463086
4027701253,494337.9033175028
2826049165,378112.6403731582
5426300060,831473.8452093019
1278000210,179476.8003253144
923000270,348823.952491548
7657600005,256278.35098100654
3024079057,376430.6940199454
3276180020,314339.1098263048
7304300760,299787.17684018385
3908100020,534886.2888812667
8835400805,719820.4974926527
4051150070,200943.91152970536
3904930530,492041.2823153288
6163900971,366360.51825230074
7942600310,425867.16254769254
4365700330,264341.4255440824
423059207,262585.34788677696
3992700265,317502.2891461559
7177300090,432536.8689796704
2540820010,686738.0357152405
5700002510,941021.3452931385
5201000030,604715.9403414808
7631800015,1702494.8293592266
2922702965,705016.9458528629
1525059198,886504.9173971183
1245003160,752718.5183582847
3810000455,311741.7109703424
7855600080,655681.3458271753
5701500030,1199461.3767285072
7504020400,601086.125128251
1402600570,302198.1800759473
7575610760,274496.15078728
8731990370,381921.1381978369
5021900090,817766.079050529
290000075,419737.99977333425
2841500010,472826.26503501437
3955900830,457968.4521571914
7852110140,546085.7417895771
1311400350,247753.2049990527
7773800015,564148.3256929347
4123400320,499992.46308557707
2725069157,839462.1446360863
666000143,776310.2174805751
5101408678,494884.10695801396
6371000026,363544.35333785467
2024059084,650325.3896202887
7283900036,321807.7969572061
8881900230,716800.7881253489
3959400135,354416.10245237424
7696610270,238043.08756532386
1689400150,841280.5497295888
5103900015,405950.3916990274
1441000350,432272.3721270066
5101408735,298895.2290977665
3126059027,2060844.3526475083
2320069014,492364.58550078736
9541600015,649596.8404783692
8682320420,720898.5424731779
1562200090,583730.0647537565
3395070980,690715.5807162655
7349600230,248951.1415951287
522049122,295669.3656908701
869700060,274814.67218853446
811000055,1173033.3897001748
1221059176,392715.06169684674
1523059103,428649.3918732578
2025760210,778856.1335593984
9218400088,322204.30173833686
8682292020,448498.6483158405
2623089135,460050.8121136348
3758900259,1211721.593984125
524069049,514730.6230397228
3121500150,849663.0738358124
5581400080,807128.0518331887
8087800020,455824.76691761083
4070700290,681527.9613029155
3296000170,609440.6824409969
9238500040,534007.4155768043
2744600040,345243.67940716277
6813600380,638885.8965976534
6140100150,474293.90228036465
2201500555,466242.2592618406
2600110250,655096.0769803287
4337000275,173722.13764715983
1186000150,536222.0626939929
1972201963,513729.17153689923
1105000745,365613.0270208693
2887700560,631057.9088147981
4039700080,658440.6817728294
522049104,301054.30422759394
4202400078,262989.3465167436
7520000695,194200.0755968703
7714000310,388004.5752282516
4319200060,718604.4370791934
8624700015,626768.9043290889
5104520610,308145.9743000146
2354300845,288833.8384808619
3824100291,464606.67273377086
6151800612,240495.73816844495
5454200080,902625.1665834653
6413600290,342147.2034928048
2131200065,311968.1128958917
1459920010,277251.2955760918
50300090,389153.4630704423
2326300090,636894.0380825051
7714000070,386894.5719938235
3630180500,942229.2056331203
1727850340,1001264.5264324333
8691430330,983869.6394217284
2310030390,253450.4476347696
5561400610,497752.7142699625
7010701016,512571.1779003511
7883605915,305761.45591183973
1282300995,335747.4750304804
4040700310,492472.36003620736
3353400435,236689.65614727006
2143701015,519254.96990974434
255450020,373401.8177715236
1020069017,343697.8037030372
4038200120,489777.4455056247
9284801100,267014.02770224464
1965200075,650795.2100487782
847100047,538506.9486398418
4038700720,536356.9571929683
6815100085,804707.1681413455
2508000020,292193.1578789416
255520180,675020.3364678748
6822100750,592851.2911079841
869700050,301964.82003107097
1775801405,549893.2244104238
6600400090,218723.2697410438
7202330270,449904.30379835464
1683400165,914539.023594575
2625069070,1042938.8686002344
7625702440,403663.85055474157
3388000640,232329.7653956867
1899400365,309792.2228696183
6899990200,843233.7136525174
5569700020,826388.9870315865
986000045,310493.5877086206
3293700221,316800.5149904319
3764800250,352039.41918599064
2291400566,354557.88508939993
4219401236,1415015.7030015273
4239400840,172142.3193755281
7211400990,208539.1523778858
7696500280,199046.9159903854
7215721070,509374.18075834104
3204850140,363993.26122934604
4322200220,686249.223488203
2566300100,1166312.448285377
1944900090,409750.11954249407
6648500390,281114.290939341
7385300020,705530.7589754794
1704900135,320105.9532057822
2877100655,718763.278201739
2726079098,602365.7627174173
7625703800,497935.6732247214
318300040,491188.54495017603
7922800190,553430.25325072
2023049361,221397.19292769846
8946400210,466922.6577784608
6071600450,522183.2136852051
4343800100,402543.0571115262
1443300140,390801.9740595211
1024039001,807235.5665299648
2767704860,582316.4504821947
7234600851,681158.9442581164
644200065,862088.3886812197
7784400035,662157.3277008093
3826000560,225010.4395388159
9272202260,431790.52359469974
263000253,463652.0047603746
3621059043,538392.8376902126
240000130,538402.4587795703
1352300120,213366.47624147678
7849200861,289413.26432951953
2487700130,562869.8638769368
1796100140,313362.9653353889
7234601221,537814.848568089
8651710190,442600.7048596486
2916200091,591736.9354246007
1232000915,521272.2990377871
1545801970,274730.1417252744
3211200420,332624.2504008834
7686204675,194451.45625387883
3141600210,201212.97490427495
3959401284,552984.891683004
2113700825,240985.4969201567
3876000710,409055.9901377363
522069022,507638.3136238392
3214200070,382815.7718847028
1221039156,297737.511689599
259600790,418505.06813923793
785000040,507843.50106748985
8138870470,493191.74004809716
2596300035,340504.4335779081
540100057,1342701.1628548878
3073500045,515051.5488569273
5363200266,389383.66164070234
8682261650,505791.8985157844
3224510080,802320.7448559299
3211270160,430463.8422447546
9269200520,231295.81776996757
293810190,465782.64102904353
4197400043,312759.1276056682
3026079031,355373.3465352427
5332200405,994223.7715468041
2473411210,300583.96819419425
9268200315,554707.3618212474
8123500050,586539.5050496227
3221069091,477259.930763486
2485000165,641566.1344170166
4058800215,590477.8465679232
1926059039,809001.8172235007
2533300680,860134.8196525062
3343903640,326389.33370666316
5700003705,1416017.0980128567
2023049372,412082.28192133864
4058800830,591454.899718573
3333002302,481518.001132293
2944500340,299997.44609007693
1982200790,549277.3197148641
8929000270,473545.9132146711
8122101440,268418.0491659494
7525530470,804511.7632713408
9332800020,669785.7197906459
3878900525,237614.22758037
5420300210,238835.40960284905
9232900165,340102.0927353402
6414100026,421022.1350187553
3013300660,726512.29613814
7954300120,568969.4190975373
1081200360,329711.45484739955
2877102345,486482.23686789
2202500255,484702.8384975711
7984400050,220915.51100195234
9558020380,462919.8461165954
7812801850,214533.27896649265
8944460020,367486.3298299479
2306400040,600526.4540713012
8649400410,395603.3271273251
7889602020,222370.4174674931
2041000025,470903.679257506
871001484,638658.3457143196
2767602141,575433.3331075766
3630180470,752820.943639725
2769602140,434249.0811964196
2473250280,322362.57506276574
5422560660,522195.08500251936
3756600240,378191.594759484
8651600160,759294.7170406568
7202300540,840357.099317853
8961950250,467038.2962583922
3303000130,458324.13574212766
798000062,276229.7961497162
1695900150,875759.2011087664
1604730150,539389.2448566594
4136930310,355494.4691983332
8835401250,1566081.60523776
8665900328,428547.2817972183
9262800255,293233.55429563974
1853080570,801251.8083479658
5556300114,723178.5493720626
9517200290,427170.4349633439
4037200295,494619.1275946275
7417100123,390832.70251584635
2620069077,203787.84769474895
7922720040,686715.2250454023
558100090,568487.0823384781
257000037,272864.60932366544
3319500385,442723.5498106409
9297301520,353500.8083113589
3580900090,357646.92550464394
1321039076,179024.71389411725
7227801581,313124.48484386835
9407001620,300601.6757090994
2130400150,320322.6620773357
2312400200,250706.40149417185
4046700210,390587.0397634834
1193000480,888298.0564571128
1492800296,528556.1195813633
3013300017,438437.7760412537
3630240140,603365.6317780325
1049010390,356170.81207535125
9320900420,166825.9914217599
4315700060,401271.3546000666
2591010290,308706.95270007954
323089085,659147.5540236902
6600400270,196080.63086591687
2919701105,453239.3728976273
7202360670,897371.8912815193
8927600100,777778.6545943524
3211700045,662082.3366266068
4027701326,479222.0099188006
1601600195,292374.38903143775
7853280350,747430.6386828735
3629970130,695882.627144469
7203120020,797461.352894844
9542900190,369628.3319736906
8035350120,509881.5483502213
1238501184,1047978.483920993
251200240,474234.7379817771
8945300200,184748.40756741134
2162000160,1164620.8775705067
5466310060,201697.25183099083
1239400064,825760.594477937
5205000020,322183.4423491323
1720800305,680595.2300907031
7280300375,555296.0825593785
2095800400,473587.88880589616
7852010950,548118.0073600234
1428001160,630126.0327716642
9528104910,685737.3778577818
8644210470,873080.5629488989
7923300310,515000.1287834237
254000100,576024.1607867097
1931300688,525926.9790600326
7007700030,420476.90639853553
422049178,223666.73889734186
422069067,456320.0545044605
2923049393,353742.77674125234
930000305,456624.4866099245
2461900448,474903.8396234587
2610100020,326302.2840648757
2895550050,258686.5852651086
7701700040,297713.9355780817
2460900020,453300.7634725219
9827700105,583792.7165632625
1005000240,309193.2603502894
7200001254,518816.9940319355
866400040,522965.83309505053
305000170,653626.3371854847
2260800110,831311.2941272142
3442000127,760313.4816913139
5253300437,478373.92714533384
7576700150,987919.4217526868
5469501410,479435.1095153024
5104531120,707364.7029310457
723049434,335747.38339604397
622069006,1197565.4070002479
2517101200,302767.1557675445
8159620160,256695.63201063513
5561300640,444845.1719505031
3317010130,219761.09363054676
4364200250,377619.646499314
8732300060,692724.835156219
5603700025,740511.6171757536
3585900190,1016327.4224663025
3996900575,263828.0918516917
8731801260,236600.96676005996
3810000860,334266.1759096426
5700003585,2052602.3857295578
6332000050,479099.98086216033
9286100250,435645.54072677507
9471201110,984819.0666163181
9290800050,577839.9865304971
7300200400,607163.9794044653
526069024,874319.1808507306
1454600156,1035707.7127968767
3904980360,512644.6151916358
2626119062,328651.124810472
8651730290,437263.1043717786
7611200195,777254.9261439032
1919800260,659583.901682896
6632900354,287671.8110879393
3972900195,327281.76803288347
5151600170,282667.84597671457
7016000440,440626.64648977
871000435,795121.9233437576
9578060540,502850.66222968063
2332700060,820839.3565587399
766000240,259795.00450424463
4363700200,306383.4684442133
7100000250,339166.7119837193
2781250560,209500.59791903564
2781250100,345533.129430382
5419800220,252280.44766465505
7147600245,247006.95633412153
2926069083,846733.691606401
6189200125,788351.8501523153
9542830160,296062.31244960154
5152200020,275669.1435232555
9412900045,445969.11885122256
6600410480,186395.1130177956
6979970080,533405.6302390106
5636010280,270616.3416840276
1732801300,867048.6891813995
5561401530,458963.72979913885
9578500510,357901.4467886231
7304300906,323995.98165877344
1223089077,659120.6450981289
721049207,259737.26099120273
8691330310,820320.436473133
1523069204,474174.4682909003
3188100105,618844.1635081227
6608500290,397712.5443255894
2891400410,366550.53319678525
7663700551,337658.34225537843
5413200140,246790.79463799513
425069139,616145.4834586317
6713700155,374998.27864781057
2767603505,448882.38459571346
7789000080,238680.68025051008
9211500620,233247.4049448305
3750604417,193608.7389931205
7922800320,543702.8480226633
1471620240,327621.03060241026
2222059052,348079.6083911631
9551200270,1029500.9845308278
2767603160,538009.1327779059
9406710060,364494.4820813506
8929000250,406988.2609055056
5538300120,402226.7232049054
2223069120,461814.2208401719
1652500060,1749944.8728655002
8564500240,418551.82780035184
3629700120,613850.3648588213
3943600070,393748.8926195514
4171200025,308666.493925449
2425049063,3157815.7302564154
9828701650,365282.0920579016
3581000340,373670.8548184262
8100900015,380640.7483716101
2125059161,1081979.070573463
304000380,203182.37974725539
8146200070,1678946.386828779
686530170,584522.974224867
2917200645,476283.98171206133
9547200530,830590.9449179684
2122059199,417872.356545071
1150000740,643514.1314113194
5706200060,292295.43532099563
9265410010,236864.56138476936
4083800555,499946.54242907034
6152900332,343583.7279925827
2520900301,204413.67157436564
9828200790,471207.1773658014
1657530180,285250.12186690065
7471900045,289034.30855086044
9828200460,392080.5605875676
1775900140,422615.27945206274
6139800430,453752.27163651097
7214400005,546142.1046216076
5332200026,487108.0860618613
9510970300,786638.9821584165
2540830020,443123.14023836266
3392100140,193514.3186166123
1326069191,368389.2628607436
2125059112,1048348.8126548078
859000022,349661.84766640014
8854100350,714502.0561424737
121059007,231275.83000248065
7977201707,498521.14398168516
3859900060,2716052.0336808916
8815400735,725929.9102593295
705700530,331846.7224866899
6600780130,357304.1415500968
6378500105,421614.96886463044
8143000310,457868.7445630984
2877102330,682903.2529519184
3526039074,614749.0836182043
2115510300,236881.0933424364
3024059014,2013625.2190827976
2141330360,602735.0162458916
546000400,520445.2833014302
2071500011,406268.66967268445
7972000240,217367.88377826405
7016200460,447586.71147973946
6204200180,428164.74701311195
1552100135,1163884.8640821294
88000173,449319.4378635843
2581900235,800774.2580132373
9211500560,234876.45676515275
621069218,441617.3554117073
1321970240,293698.44698705344
798000630,316171.8312168764
421000285,262458.49550999154
2824600180,789856.873756804
3832051140,314067.5992111024
1237500105,646976.0283819948
8802400906,259669.7271996443
3166900270,415345.8628758369
3682000060,389006.47494185326
5469700020,287934.8261562448
1245001820,636940.2022096913
9547205660,610678.3199971517
